■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2017-01-01~2017-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
67,트롤,2/16/2017,"5,011,161,500",0.3%,"5,011,161,500","675,966","675,966",622,"18,387",미국,미국,드림웍스 애니메이션,씨제이이앤엠(주),전체관람가,애니메이션,"마이크 미첼,월트 도른","안나 켄드릭,저스틴 팀버레이크,주이 디샤넬,크리스토퍼 민츠 플라세,크리스틴 바란스키,제프리 탬보,러셀 브랜드,쿠널 나이어,그웬 스테파니,제임스 코든,존 클리즈,쿠벤자네 왈리스,월트 도른,이성경,박형식,김하영,엄상현,전숙경,장광,이현,김명준,김도영,신용우"
68,패신저스,1/4/2017,"5,467,466,918",0.3%,"5,470,674,918","668,576","668,977",608,"21,517",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"어드벤처,SF",모튼 틸덤,"크리스 프랫,제니퍼 로렌스,마이클 쉰,앤디 가르시아,로렌스 피쉬번"
69,씽,12/21/2016,"5,062,317,800",0.3%,"13,266,175,589","667,598","1,730,773",721,"17,191",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"애니메이션,뮤지컬",가스 제닝스,"매튜 매커너히,리즈 위더스푼,스칼렛 요한슨,태런 에저튼,세스 맥팔레인"
70,아빠는 딸,4/12/2017,"5,054,757,395",0.3%,"5,054,757,395","647,305","647,305",586,"33,263",한국,한국,영화사김치(주),메가박스중앙(주)플러스엠,12세이상관람가,코미디,김형협,"윤제문,정소민,이일화,신구,이미도,강기영,박혁권,허가윤,도희,박희진,정유동,윤진영,이정수,이유진"
71,컨택트,2/2/2017,"5,214,551,521",0.3%,"5,214,551,521","634,150","634,150",605,"22,770",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"SF,드라마,스릴러",드니 빌뇌브,"에이미 아담스,제레미 레너,포레스트 휘테커"
72,47 미터,7/19/2017,"4,686,079,657",0.3%,"4,686,079,657","590,045","590,045",733,"20,457",영국,영국,,씨네그루(주)키다리이엔티,15세이상관람가,"스릴러,공포(호러)",조하네스 로버츠,"맨디 무어,클레어 홀트,매튜 모딘"
73,메리와 마녀의 꽃,12/7/2017,"4,064,280,239",0.2%,"4,064,280,239","535,331","535,331",751,"21,383",일본,일본,,CGV아트하우스,전체관람가,"애니메이션,어드벤처",요네바야시 히로마사,"스기사키 하나,카미키 류노스케"
74,얼라이드,1/11/2017,"4,278,041,179",0.2%,"4,290,805,179","518,886","520,448",546,"19,875",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"스릴러,드라마,멜로/로맨스",로버트 저메키스,"브래드 피트,마리옹 꼬띠아르,리지 캐플란,매튜 구드,자레드 해리스"
75,발레리안: 천 개 행성의 도시,8/30/2017,"4,047,756,408",0.2%,"4,047,756,408","511,931","511,931",629,"23,405",프랑스,프랑스,,판씨네마(주),12세이상관람가,"액션,어드벤처,SF",뤽 베송,"데인 드한,카라 델러비인,리한나,클라이브 오웬"
76,그레이트 월,2/15/2017,"4,355,441,358",0.2%,"4,355,441,358","501,486","501,486",598,"23,094",미국,"미국,중국",,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"판타지,액션",장예모,"맷 데이먼,페드로 파스칼,윌렘 데포,유덕화,루한,경첨,너맨 아카,펑위옌,장한위"
77,침묵,11/2/2017,"3,930,219,264",0.2%,"3,930,219,264","494,097","494,097",634,"23,228",한국,한국,(주)용필름,씨제이이앤엠(주),15세이상관람가,드라마,정지우,"최민식,박신혜,류준열,이하늬,박해준,조한철,이수경,박성희,박태강,박호산,송준,안성봉,채현우,이상철,이연,이정민,이정민,이태형,임승묵,박규영,남명렬,박형수,김대현,서현우"
78,카3: 새로운 도전,7/13/2017,"3,599,544,501",0.2%,"3,599,544,501","487,916","487,916",800,"14,906",미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"애니메이션,어드벤처,코미디,가족",브라이언 피,"아미 해머,나단 필리온,오웬 윌슨"
79,트리플 엑스 리턴즈,2/8/2017,"3,967,335,095",0.2%,"3,967,335,095","475,309","475,309",590,"20,692",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,어드벤처,스릴러",D.J. 카루소,"빈 디젤,사무엘 L. 잭슨,루비 로즈,니나 도브레브,토니 콜렛,디피카 파드콘,토니 자"
80,리얼,6/28/2017,"3,357,312,530",0.2%,"3,357,312,530","470,105","470,105",970,"25,139",한국,한국,(주)코브픽쳐스,씨제이이앤엠(주),청소년관람불가,액션,이사랑,"김수현,성동일,이성민,최진리,조우진,이경영,김홍파,정인겸,최권,한지은,문광무,박서준,장현도,전누리,최안나,이경민,이상훈,이선민,이선민,이성민,이세원,이수연,이정현,이태형,황수진,이형주,임지혜,고규필,황성준"
81,너의 췌장을 먹고 싶어,10/25/2017,"3,703,660,800",0.2%,"3,703,660,800","465,265","465,265",218,"16,849",일본,일본,,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,츠키카와 쇼,"키타가와 케이코,오구리 슌,하마베 미나미,키타무라 타쿠미"
82,라이프,4/5/2017,"3,791,748,210",0.2%,"3,791,748,210","459,984","459,984",647,"27,762",미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"SF,스릴러",다니엘 에스피노사,"제이크 질렌할,레베카 퍼거슨,라이언 레이놀즈,사나다 히로유키,앨리욘 버케어,올가 디호비치나야"
83,명탐정 코난:진홍의 연가,8/2/2017,"3,268,917,200",0.2%,"3,268,917,200","450,043","450,043",582,"9,763",일본,일본,,씨제이이앤엠(주),12세이상관람가,애니메이션,시즈노 코분,
84,히든 피겨스,3/23/2017,"3,580,767,033",0.2%,"3,580,767,033","449,518","449,518",448,"19,742",미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,데오도르 멜피,"타라지 P. 헨슨,옥타비아 스펜서,케빈 코스트너,커스틴 던스트,짐 파슨스"
85,반드시 잡는다,11/29/2017,"3,326,439,772",0.2%,"3,326,439,772","446,780","446,780",565,"24,559",한국,한국,"(주)에이디사공육,씨네주 유한회사",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,스릴러,김홍선,"백윤식,성동일,천호진,배종옥,조달환,김혜인,박형수,손종학,이칸희,박지현,정유민,이정은,조건희,이재윤,천준호,강병희,권인호,선호삼,강말금,신문성,오희준"
86,원라인,3/29/2017,"3,319,035,433",0.2%,"3,319,035,433","435,048","435,048",613,"20,788",한국,한국,"(주)미인픽쳐스,(주)곽픽쳐스",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,범죄,양경모,"임시완,진구,박병은,이동휘,김선영,박종환,왕지원,박유환,안세하,조우진,박형수,박건도,박지홍,안지현,유요한,이도현,최창국,이석호,한민철,이영호,홍성호,김말구,김태준,김근영,임지환,김대현,황성준"
87,터닝메카드W: 블랙미러의 부활,1/18/2017,"3,215,588,500",0.2%,"3,215,588,500","429,933","429,933",570,"14,146",한국,한국,㈜희원엔터테인먼트,씨네그루(주)키다리이엔티,전체관람가,애니메이션,"홍헌표,김석원","소연,윤아영,신용우,장광,강호철,안영미,윤미나,이재현"
88,스머프: 비밀의 숲,4/28/2017,"3,122,661,000",0.2%,"3,122,661,000","427,764","427,764",607,"10,658",미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,가족",캘리 애스버리,"데미 로바토,레인 윌슨,조 맨가니엘로,잭 맥브레이어,맨디 파틴킨"
89,로그 원: 스타워즈 스토리,12/28/2016,"3,920,458,500",0.2%,"9,047,995,594","422,822","1,019,309",810,"17,226",미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,SF",가렛 에드워즈,"펠리시티 존스,디에고 루나,매즈 미켈슨,리즈 아메드,포레스트 휘테커,견자단,알란 터딕,강문"
90,킹 아서: 제왕의 검,5/17/2017,"3,373,678,655",0.2%,"3,373,678,655","415,714","415,714",588,"20,315",영국,"영국,호주,미국",,워너브러더스 코리아(주),12세이상관람가,"판타지,액션,어드벤처",가이 리치,"찰리 허냄,주드 로,에릭 바나,에이단 길렌,디몬 하운수,아스트리드 베흐제-프리스베,애나벨 월리스,케이티 맥그라스"
91,극장판 포켓몬스터 너로 정했다!,12/21/2017,"3,117,529,700",0.2%,"3,117,529,700","415,255","415,255",626,"7,796",일본,일본,,(주)이수C&E,전체관람가,"애니메이션,어드벤처,가족",유야마 쿠니히코,
92,넛잡 2,10/3/2017,"3,069,388,100",0.2%,"3,069,388,100","411,787","411,787",526,"10,449",한국,"한국,캐나다,중국","(주)레드로버,툰박스 엔터테인먼트",롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디,가족",캘런 브런커,"윌 아넷,캐서린 헤이글,성룡,이사벨라 모너"
93,아메리칸 메이드,9/14/2017,"3,175,539,145",0.2%,"3,175,539,145","401,541","401,541",691,"26,356",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"범죄,액션",더그 라이만,"톰 크루즈,도널 글리슨,사라 라이트,제시 플레먼스"
94,러빙 빈센트,11/9/2017,"3,061,456,861",0.2%,"3,061,456,861","384,540","384,540",272,"14,651",영국,"영국,폴란드",,판씨네마(주),15세이상관람가,"애니메이션,미스터리","도로타 코비엘라,휴 웰치맨","시얼샤 로넌,제롬 플린"
95,보통사람,3/23/2017,"2,956,397,623",0.2%,"2,956,397,623","383,336","383,336",621,"19,928",한국,한국,"(주)트리니티엔터테인먼트,(주)영화사장춘",오퍼스픽쳐스(유),15세이상관람가,드라마,김봉한,"손현주,장혁,김상호,라미란,정만식,조달환,지승현,오연아,강현구,이학렬,이형기,박형수,서주연,정원태,양재영,윤준호,이영호,이유진,이승용,김영"
96,대장 김창수,10/19/2017,"2,879,121,115",0.2%,"2,879,121,115","381,483","381,483",748,"21,744",한국,한국,"(주)비에이엔터테인먼트,(주)무비스퀘어","씨네그루(주)키다리이엔티,주식회사 키위컴퍼니",12세이상관람가,드라마,이원태,"조진웅,송승헌,정만식,정진영,신정근,유승목,정규수,이서원,곽동연,박소담,박재영,박정숙,박지훈,서주연,최서윤,이신우,이원태,이정철,이정현,홍재식,황정용"
97,눈의 여왕 3: 눈과 불의 마법대결,1/4/2017,"2,694,247,700",0.2%,"2,704,798,700","366,442","367,919",526,"10,639",러시아,러시아,,(주)이수C&E,전체관람가,"애니메이션,어드벤처,가족,판타지",알렉세이 트시칠린,"박지윤,엄상현,남도형,박상훈,이재범"
98,어쌔신 크리드,1/11/2017,"2,899,784,921",0.2%,"2,899,784,921","355,913","355,913",566,"16,218",미국,"미국,영국,프랑스",,이십세기폭스코리아(주),15세이상관람가,"액션,어드벤처,판타지,SF",저스틴 커젤,"마이클 패스벤더,마리옹 꼬띠아르,아리안 라베드,제레미 아이언스,브렌단 글리슨,마이클 K. 윌리엄스"
99,플립,7/12/2017,"2,828,867,900",0.2%,"2,828,867,900","355,617","355,617",249,"13,177",미국,미국,,(주)팝엔터테인먼트,12세이상관람가,"드라마,멜로/로맨스",롭 라이너,"매들린 캐롤,캘런 맥오리피"
100,석조저택 살인사건,5/9/2017,"2,829,106,886",0.2%,"2,829,106,886","353,517","353,517",539,"17,925",한국,한국,주식회사 영화사다,씨네그루(주)키다리이엔티,15세이상관람가,스릴러,"정식,김휘","황인아,고수,김주혁,문성근,박성웅,임화영,임태훈,전민,신영진,신영진,정우식,정유빈,조원진,조유찬,조한별,이대영,이유진,이유진,이자은,이정섭,이주연,이주연,이주현,홍의정,황재욱,고민우,한지은"
101,싱글라이더,2/22/2017,"2,685,519,021",0.2%,"2,685,519,021","351,276","351,276",576,"16,746",한국,한국,(주)퍼펙트스톰필름,워너브러더스 코리아(주),15세이상관람가,드라마,이주영,"진남수,이병헌,공효진,안소희,장요한,최병구,이상원,연송하,백수장"
102,7호실,11/15/2017,"2,677,284,639",0.2%,"2,677,284,639","347,790","347,790",629,"21,846",한국,한국,(주)명필름,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,코미디,이용승,"신하균,도경수,김동영,김종수,김종구,박수영,전석호,황정민,정희태,김도윤,정승길,박소영,조민성,윤세현,이광기,이재혁,김성종,우지현"
103,몬스터 패밀리,12/21/2017,"2,531,182,700",0.1%,"2,531,182,700","341,614","341,614",617,"6,636",독일,독일,,씨네그루(주)키다리이엔티,전체관람가,애니메이션,호거 태프,"에밀리 왓슨,닉 프로스트"
104,내 사랑,7/12/2017,"2,457,004,125",0.1%,"2,457,004,125","336,089","336,089",233,"11,939",아일랜드,"아일랜드,캐나다",,오드,12세이상관람가,"드라마,멜로/로맨스",에이슬링 월쉬,"샐리 호킨스,에단 호크"
105,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,7/20/2017,"2,418,607,200",0.1%,"2,418,607,200","333,184","333,184",547,"7,619",일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,하시모토 마사카즈,"박영남,양정화,김환진,강희선,여민정,정유미,정혜옥,이장원"
106,사랑하기 때문에,1/4/2017,"2,538,805,440",0.1%,"2,673,489,440","324,526","340,936",542,"15,214",한국,한국,(주)에이디사공육,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"코미디,멜로/로맨스",주지홍,"차태현,김유정,서현진,박근형,선우용녀,성동일,배성우,임주환,김윤혜,오나라,김사희,장도윤,김강훈,박예진,이창희,박지수,박지윤,박지윤,정보연,이상희,이재우,김정우,박미현,조달환,김선일"
107,희생부활자,10/12/2017,"2,515,479,835",0.1%,"2,515,479,835","323,628","323,628",781,"23,596",한국,한국,"(주)영화사 신세계,(주)바른손이앤에이",(주)쇼박스,15세이상관람가,"미스터리,스릴러",곽경택,"김래원,김해숙,성동일,전혜진,장영남,박은혜,장성훈,전인한,정현수,오세진,이승진,함영준,이주연,이준혁,이확광,김성구,이지원,오대환"
108,옥자,6/29/2017,"2,437,680,900",0.1%,"2,437,680,900","322,157","322,157",111,"8,059",미국,미국,"플랜 비 엔터테인먼트,(주)루이스 픽쳐스",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"어드벤처,액션,드라마",봉준호,"틸다 스윈튼,제이크 질렌할,폴 다노,안서현,변희봉,스티븐 연,릴리 콜린스,셜리 헨더슨,다니엘 헨셜,데본 보스틱,최우식,지안카를로 에스포지토,켈리 맥도날드,윤제문,최희서,이정은"
109,블레이드 러너 2049,10/12/2017,"2,764,093,365",0.2%,"2,764,093,365","321,424","321,424",664,"16,789",미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"SF,액션",드니 빌뇌브,"라이언 고슬링,해리슨 포드,아나 디 아르마스,실비아 획스,자레드 레토,데이브 바티스타,로빈 라이트,맥켄지 데이비스,레니 제임스,우드 해리스,데이빗 다스트말치안,카를라 주리,히암 압바스"
110,빅풋 주니어,8/9/2017,"2,260,352,900",0.1%,"2,260,352,900","320,545","320,545",437,"8,128",벨기에,"벨기에,프랑스",,(주)이수C&E,전체관람가,"애니메이션,어드벤처,가족","제레미 드그루손,벤 스타센","우정신,임채헌"
111,존 윅 - 리로드,2/22/2017,"2,205,582,600",0.1%,"2,205,582,600","276,379","276,379",250,"11,570",미국,미국,,(주)제이앤씨미디어그룹,청소년관람불가,"액션,범죄,스릴러",채드 스타헬스키,"키아누 리브스,이안 맥쉐인,루비 로즈,브리짓 모나핸,피터 스토메어,존 레귀자모,로렌스 피쉬번,데이비드 패트릭 켈리,커먼,랜스 레딕,리카르도 스카마르치오"
112,목소리의 형태,5/9/2017,"2,171,032,214",0.1%,"2,171,032,214","276,131","276,131",466,"11,035",일본,일본,,(주)디스테이션,전체관람가,"애니메이션,멜로/로맨스",야마다 나오코,"이리노 미유,하야미 사오리,유키 아오이,오노 켄쇼,카네코 유키,이시카와 유이,토요나가 토시유키"
113,판도라,12/7/2016,"2,111,772,900",0.1%,"36,067,171,064","270,936","4,584,800",576,"9,512",한국,한국,(주)씨에이씨엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"드라마,스릴러",박정우,"김남길,김영애,문정희,정진영,이경영,강신일,김대명,유승목,김주현,김명민,김동우,김선형,김승배,김영준,김재민,김정훈,김태영,김태현,김태훈,박기태,박선희,박준영,이경재,최우성,공정환"
114,공범자들,8/17/2017,"2,035,223,800",0.1%,"2,035,223,800","260,514","260,514",246,"10,978",한국,한국,한국탐사저널리즘센터,(주)엣나인필름,15세이상관람가,다큐멘터리,최승호,"이명박,김재철,김장겸,고대영"
115,미옥,11/9/2017,"1,897,705,564",0.1%,"1,897,705,564","238,587","238,587",635,"18,099",한국,한국,(주)영화사 소중한,씨네그루(주)키다리이엔티,청소년관람불가,"범죄,액션",이안규,"김혜수,이선균,이희준,최무성,김민석,오하늬,여이레,박상규,박주연,신지훈,이연,임용순,차순배"
