■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2016-01-01~2016-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
72,싱 스트리트,5/19/2016,"4,489,637,672",0.3%,"4,489,637,672","560,790","560,790",494,"22,825",아일랜드,"아일랜드,영국,미국",,(주)이수C&E,15세이상관람가,"드라마,멜로/로맨스",존 카니,"퍼디아 월시-필로,루시 보인턴,잭 레이너"
73,아이스 에이지: 지구 대충돌,7/20/2016,"4,092,484,600",0.2%,"4,092,484,600","553,760","553,760",580,"13,018",미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",마이크 트메이어,"존 레귀자모,레이 로마노,제니퍼 로페즈,아담 드바인,제시 타일러 퍼거슨,사이먼 페그,멜리사 로치"
74,몬스터 호텔 2,12/24/2015,"4,059,258,691",0.2%,"11,088,271,276","552,334","1,515,104",637,"13,162",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,젠디 타타코브스키,"아담 샌들러,셀레나 고메즈,케빈 제임스,스티브 부세미"
75,메카닉: 리크루트,8/31/2016,"4,458,200,800",0.3%,"4,458,200,800","551,897","551,897",320,"17,497",미국,"미국,프랑스",,(주)제이앤씨미디어그룹,15세이상관람가,"액션,범죄,스릴러",데니스 간젤,"제이슨 스타뎀,제시카 알바,토미 리 존스,양자경"
76,고스트버스터즈,8/25/2016,"4,116,570,075",0.2%,"4,116,570,075","515,553","515,553",511,"18,026",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,코미디,SF",폴 페이그,"멜리사 맥카시,크리스 헴스워스,크리스틴 위그,케이트 맥키넌,레슬리 존스"
77,거울나라의 앨리스,9/7/2016,"4,145,733,267",0.2%,"4,145,733,267","513,202","513,202",515,"19,585",미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"어드벤처,가족,판타지",제임스 보빈,"조니 뎁,앤 해서웨이,미아 와시코브스카,헬레나 본햄 카터,사챠 바론 코헨,알란 릭맨,마이클 쉰,앤드류 스캇"
78,가려진 시간,11/16/2016,"3,946,462,400",0.2%,"3,946,462,400","510,878","510,878",884,"30,404",한국,한국,(주)바른손이앤에이,(주)쇼박스,12세이상관람가,"드라마,판타지",엄태화,"강동원,신은수,이효제,김희원,권해효,김단율,정우진,엄태구,박종환,김동현,김예지,이영상,조슬예,고민우,오희준,김정영,안지호,박지후"
79,명탐정 코난: 순흑의 악몽,8/3/2016,"3,766,157,500",0.2%,"3,766,157,500","508,869","508,869",447,"7,983",일본,일본,,씨제이이앤엠(주),12세이상관람가,"애니메이션,미스터리,어드벤처",시즈노 코분,
80,해어화,4/13/2016,"3,768,200,759",0.2%,"3,768,200,759","485,695","485,695",572,"32,322",한국,한국,더램프(주),롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"사극,드라마",박흥식,"한효주,유연석,천우희,박성웅,장영남,이한위,류혜영,김수안,차지연,장인섭,박찬미,장희선,박효빈,송동규,송승환,양재준,천영암,이규정,이민준,이서연,이성우,이은주,최혁준,오하늬,김고은"
81,계춘할망,5/19/2016,"3,600,794,348",0.2%,"3,600,794,348","482,516","482,516",526,"19,644",한국,한국,"지오엔터테인먼트,(주)퍼플켓츠필름,(주)빅스토리픽쳐스",(주)콘텐츠 난다긴다,15세이상관람가,"가족,드라마",창,"윤여정,김고은,김희원,신은정,최민호,류준열,양익준,박민지,남태부,강경탁,안지혜,이상화,이슬비,이윤혁,신문성,오희준,김영철"
82,"로봇, 소리",1/27/2016,"3,519,595,560",0.2%,"3,519,595,560","476,665","476,665",609,"25,502",한국,한국,"(주)영화사 좋은날,(주)디씨지플러스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,드라마,이호재,"이성민,이희준,이하늬,김원해,채수빈,심은경,곽시양,이영진,이무생,남연우,전국환,류준열,박영수,이현석,박정민,박지훈,안광복,유민상,이상우,이승준,노소영,차순배"
83,스타워즈: 깨어난 포스,12/17/2015,"4,204,317,791",0.2%,"28,353,796,331","470,645","3,273,879",552,"12,801",미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",J.J. 에이브럼스,"해리슨 포드,마크 해밀,캐리 피셔,사이먼 페그,오스카 아이삭,막스 본 시도우,도널 글리슨"
84,빅쇼트,1/21/2016,"3,622,652,707",0.2%,"3,622,652,707","446,712","446,712",489,"17,316",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,드라마,아담 맥케이,"크리스찬 베일,스티브 카렐,라이언 고슬링,브래드 피트"
85,헌츠맨: 윈터스 워,4/13/2016,"3,544,262,706",0.2%,"3,544,262,706","445,009","445,009",557,"25,789",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처",세딕 니콜라스 트로얀,"크리스 헴스워스,샤를리즈 테론,에밀리 블런트,제시카 차스테인"
86,나를 잊지 말아요,1/7/2016,"3,398,915,000",0.2%,"3,409,535,000","425,799","427,197",559,"19,138",한국,한국,(주)더블유 팩토리,씨제이이앤엠(주),15세이상관람가,멜로/로맨스,이윤정,"정우성,김하늘,배성우,장영남,조이진,임주은,허진,이준혁,온주완,권해효,김봉근,윤다경,임태호,박지원,이상훈,이승원,이우주,이은이,최준환"
87,나의 소녀시대,5/12/2016,"3,314,491,150",0.2%,"3,314,491,150","409,537","409,537",201,"12,404",대만,대만,,오드,15세이상관람가,"멜로/로맨스,드라마",프랭키 첸,"송운화,왕대륙"
88,조선마술사,12/30/2015,"3,143,566,733",0.2%,"4,650,016,527","403,919","628,576",608,"13,708",한국,한국,위더스필름(주),롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,드라마,김대승,"유승호,고아라,곽도원,조윤희,이경영,박철민,손병호,조달환,서범식,김지민,이재웅,최광락,장유상,임종윤,박충선,김태준,이가경"
89,언더 워터,7/13/2016,"3,111,772,391",0.2%,"3,111,772,391","384,789","384,789",518,"13,058",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"공포(호러),스릴러",자움 콜렛 세라,"블레이크 라이블리,오스카 제나다"
90,클로버필드 10번지,4/7/2016,"2,928,428,655",0.2%,"2,928,428,655","357,736","357,736",575,"24,680",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"미스터리,스릴러",댄 트라첸버그,"메리 엘리자베스 윈스티드,존 굿맨,존 갤러거 주니어"
91,위자: 저주의 시작,11/9/2016,"2,637,517,406",0.2%,"2,637,517,406","331,877","331,877",467,"15,660",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,공포(호러),마이크 플래너건,"엘리자베스 리저,애너리즈 바쏘,헨리 토마스"
92,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,7/20/2016,"2,467,275,080",0.1%,"2,467,275,080","330,725","330,725",403,"6,607",일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,타카하시 시게하루,"토마츠 하루카,유키 아오이,세키 토모카즈,코자쿠라 에츠코"
93,아기배달부 스토크,12/7/2016,"2,436,955,700",0.1%,"2,436,955,700","322,354","322,354",538,"9,388",미국,미국,,워너브러더스 코리아(주),전체관람가,애니메이션,"니콜라스 스톨러,더그 스윗랜드","앤디 샘버그,켈시 그래머,제니퍼 애니스턴,티 버렐"
94,캐롤,2/4/2016,"2,645,756,616",0.2%,"2,645,756,616","319,357","319,357",288,"11,092",미국,"미국,영국",,CGV아트하우스,청소년관람불가,드라마,토드 헤인즈,"케이트 블란쳇,루니 마라,카일 챈들러,제이크 레이시,사라 폴슨"
95,위대한 소원,4/21/2016,"2,440,004,213",0.1%,"2,440,004,213","308,398","308,398",524,"22,769",한국,한국,주식회사 브레인샤워,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,드라마",남대중,"류덕환,김동영,안재홍,전노민,전미선,장원식,양정인,조우진,우지원,유정래,윤도영,이상민,이소정,이소정,이원희,한기업,한민석,황슬빛나,황용"
96,스포트라이트,2/24/2016,"2,402,036,255",0.1%,"2,402,036,255","299,878","299,878",320,"13,482",미국,미국,,(주)팝엔터테인먼트,15세이상관람가,"드라마,스릴러",토마스 맥카시,"마이클 키튼,마크 러팔로,레이첼 맥아담스"
97,구스범스,1/14/2016,"2,221,639,712",0.1%,"2,272,577,712","297,356","305,134",515,"13,477",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,코미디",롭 레터맨,"잭 블랙,딜런 미네트,오데야 러쉬,할스톤 세이지"
98,포인트 브레이크,1/7/2016,"2,323,707,051",0.1%,"2,329,915,051","294,320","295,096",409,"12,111",미국,미국,,"(주)시네마서비스,(주)나이너스엔터테인먼트",15세이상관람가,"범죄,액션",에릭슨 코어,"루크 브레이시,에드가 라미레즈,테레사 팔머"
99,앨빈과 슈퍼밴드: 악동 어드벤처,2/4/2016,"2,125,772,200",0.1%,"2,125,772,200","292,495","292,495",380,"8,917",미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",월트 벡커,"저스틴 롱,제이슨 리,매튜 그레이 구블러,제시 맥카트니"
100,혼숨,10/26/2016,"2,258,422,445",0.1%,"2,258,422,445","288,016","288,016",498,"14,510",한국,한국,(주)무비스퀘어,(주)프레인글로벌,15세이상관람가,공포(호러),이두환,"류덕환,조복래,박형서,조동혁,이규섭,이수빈,조혜원"
101,극장판 안녕 자두야,5/4/2016,"2,137,638,000",0.1%,"2,137,638,000","280,406","280,406",523,"7,758",한국,한국,"아툰즈,씨제이이앤엠(주)",씨제이이앤엠(주),전체관람가,애니메이션,손석우,"여민정,양정화,이수진"
102,비밀은 없다,6/23/2016,"2,029,410,239",0.1%,"2,029,410,239","250,829","250,829",502,"14,749",한국,한국,"(주)영화사거미,필름트레인",씨제이이앤엠(주),청소년관람불가,스릴러,이경미,"손예진,김주혁,장재우,장한승,신지훈,이민아,이상희,김소희,예수정"
103,순정,2/24/2016,"1,738,293,033",0.1%,"1,738,293,033","240,484","240,484",467,"10,545",한국,한국,(주)주피터필름,(주)리틀빅픽쳐스,12세이상관람가,드라마,이은희,"도경수,김소현,연준석,이다윗,주다영,박용우,박해준,김지호,이범수,이대연,황석정,박정민,김권,오유진,박충선,조우람,최민석"
104,닌자터틀 : 어둠의 히어로,6/16/2016,"1,934,052,000",0.1%,"1,934,052,000","235,207","235,207",517,"13,943",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,어드벤처",데이브 그린,"메간 폭스,스티븐 아멜,로라 린니"
105,드림 쏭,9/14/2016,"1,826,269,700",0.1%,"1,826,269,700","234,387","234,387",399,"6,408",미국,미국,,(주)이수C&E,전체관람가,애니메이션,애쉬 브래넌,"J.K. 시몬스,루크 윌슨,에디 이자드,맷 딜런"
106,독수리 에디,4/7/2016,"1,799,381,120",0.1%,"1,799,381,120","226,341","226,341",528,"17,411",미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,덱스터 플레처,"태런 에저튼,폴 레이놀즈,휴 잭맨"
107,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,12/22/2016,"1,666,637,400",0.1%,"1,666,637,400","219,047","219,047",480,"4,563",일본,일본,,(주)이수C&E,전체관람가,"애니메이션,어드벤처,판타지,가족",유야마 쿠니히코,
108,원피스 필름 골드,12/8/2016,"1,700,502,100",0.1%,"1,700,502,100","215,546","215,546",445,"6,730",일본,일본,,씨제이이앤엠(주),12세이상관람가,"애니메이션,어드벤처,판타지,액션",미야모토 히로아키,"타나카 마유미,나카이 카즈야,오카무라 아케미,야마구치 캇페이,히라타 히로아키,오오타니 이쿠에,야마구치 유리코,야오 카즈키"
109,아이 엠 어 히어로,9/21/2016,"1,806,714,900",0.1%,"1,806,714,900","212,599","212,599",263,"8,536",일본,일본,,(주)영화사 빅,청소년관람불가,"액션,공포(호러)",사토 신스케,"오오이즈미 요,아리무라 카스미,나가사와 마사미"
110,남과 여,2/25/2016,"1,651,122,533",0.1%,"1,651,122,533","203,775","203,775",449,"9,790",한국,한국,(주)영화사봄,(주)쇼박스,청소년관람불가,멜로/로맨스,이윤기,"전도연,공유,이미소,정선경,윤세아,김혜옥,박민지,전준호,오정완,조희,윤신혜,이보영,이상희"
111,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,1/7/2016,"1,472,866,700",0.1%,"1,472,866,700","202,538","202,538",350,"6,707",일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,하시모토 마사카즈,
112,"무현, 두 도시 이야기",10/26/2016,"1,511,430,600",0.1%,"1,511,430,600","192,668","192,668",136,"8,986",한국,한국,"제작위원회 ,엠앤씨에프",(주)모멘텀엔터테인먼트,15세이상관람가,다큐멘터리,전인환,"김원명,노무현"
113,글로리데이,3/24/2016,"1,485,342,868",0.1%,"1,487,015,668","189,221","189,375",494,"12,578",한국,한국,(주)보리픽쳐스,(주)엣나인필름,15세이상관람가,드라마,최정열,"지수,김준면,류준열,김희찬,김동완,김종수,문희경,유하복,이주실,이춘우,장시원,박성인,정다연,배연수,정지상,안병래,여기한,조제웅,유승완,윤기현,윤민영,이상희,이성훈,최승민,한보람,김용"
114,노트북,11/26/2004,"1,505,476,700",0.1%,"4,255,546,200","182,633","608,552",148,"11,531",미국,미국,뉴라인 시네마,"글뫼 주식회사,씨제이엔터테인먼트","15세관람가,15세이상관람가",멜로/로맨스,닉 카사베츠,"레이첼 맥아덤즈,라이언 고슬링"
115,대호,12/16/2015,"1,385,096,300",0.1%,"13,489,904,632","178,574","1,762,742",409,"5,222",한국,한국,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,사극,박훈정,"최민식,정만식,김상호,성유빈,오스기 렌,정석원,김홍파,라미란,이나라,현승민,우정국,박인수,김진혁,양준호,양호성,윤성민,이상민,장한별,주창욱,남연우,유재명,박지환"
116,부활,3/17/2016,"1,247,191,600",0.1%,"1,247,191,600","176,122","176,122",136,"8,581",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,케빈 레이놀즈,"조셉 파인즈,톰 펠튼"
117,매직브러시,5/4/2016,"1,294,829,300",0.1%,"1,294,829,300","172,370","172,370",460,"5,404",중국,중국,,(주)영화사 빅,전체관람가,애니메이션,쯔씽 쫑,"김서영,김경희,박상훈,홍진욱"
118,조이,3/10/2016,"1,378,007,200",0.1%,"1,378,007,200","172,253","172,253",405,"12,860",미국,미국,,이십세기폭스코리아(주),12세이상관람가,"코미디,드라마",데이빗 O. 러셀,"제니퍼 로렌스,브래들리 쿠퍼,로버트 드니로"
119,대배우,3/30/2016,"1,246,200,228",0.1%,"1,246,200,228","169,984","169,984",474,"16,517",한국,한국,주식회사 영화사다,"(주)대명문화공장,(주)리틀빅픽쳐스",12세이상관람가,코미디,석민우,"오달수,윤제문,이경영,진경,강신일,유지태,김명민,김새론,이준익,최병모,최희진,권용덕,박지환,임태훈,임호,정성호,신동필,이영미,한대룡,김문학,김윤주,박호산,고준"
120,빅,7/27/2016,"1,176,116,720",0.1%,"1,176,116,720","161,196","161,196",332,"3,870",미국,"미국,인도",,(주)이수C&E,전체관람가,"애니메이션,어드벤처,코미디,가족",트레버 월,
121,달빛궁궐,9/7/2016,"1,147,863,700",0.1%,"1,147,863,700","153,097","153,097",425,"6,067",한국,한국,"스튜디오홀호리(주),(주)콘텐츠판다",(주)넥스트엔터테인먼트월드(NEW),전체관람가,"애니메이션,판타지,어드벤처",김현주,"김서영,이하늬,권율,김슬기,신용우,이장원,시영준,이상범,이현,강시현,문유정,정주원,신경선,이유리"
122,어린왕자,12/23/2015,"1,142,087,833",0.1%,"4,337,674,627","150,512","579,367",368,"3,973",프랑스,프랑스,,씨네그루(주)다우기술,전체관람가,"애니메이션,판타지,어드벤처",마크 오스본,"제프 브리지스,레이첼 맥아담스,매켄지 포이,마리옹 꼬띠아르,제임스 프랭코,베니치오 델 토로,알버트 브룩스,리키 제바이스,폴 지아마티,버드 코트,릴리 오스본"
123,미스컨덕트,3/30/2016,"1,138,175,038",0.1%,"1,138,175,038","149,095","149,095",470,"12,017",미국,미국,,"(주)박수엔터테인먼트,㈜코리아스크린",15세이상관람가,"범죄,스릴러",시모사와 신타로,"알 파치노,안소니 홉킨스,조쉬 더하멜,이병헌"
124,500일의 썸머,1/21/2010,"1,222,841,900",0.1%,"2,267,591,400","147,891","285,391",156,"5,851",미국,미국,스네이크 프리뷰,"(주)팝엔터테인먼트,이십세기폭스코리아(주)",15세이상관람가,"드라마,멜로/로맨스",마크 웹,"조셉 고든 레빗,주이 데샤넬,제프리 아렌드,클로이 모레츠"
125,서울역,8/17/2016,"1,162,471,562",0.1%,"1,162,471,562","147,031","147,031",440,"8,054",한국,한국,"주식회사 다다쇼,(주)화인컷",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,애니메이션,연상호,"류승룡,심은경,이준,연상호,연상호,연상호,연상호,오윤석,이건우,이동하,이상희,이상희,최길수,서호철"
